6646.0,6646.5,6645.25,6646.0,HOLD
6646.25,6649.25,6645.75,6648.5,BUY
6648.5,6648.75,6646.75,6647.0,SELL
6647.25,6648.0,6647.25,6647.25,HOLD
6647.0,6648.25,6646.75,6647.25,BUY
6647.5,6648.75,6647.25,6648.25,BUY
6648.25,6649.0,6647.75,6648.5,BUY
6648.5,6649.5,6648.0,6648.5,HOLD
6648.25,6648.25,6646.25,6646.75,SELL
6646.75,6648.75,6646.25,6648.75,BUY
6648.75,6648.75,6647.25,6648.5,SELL
6648.5,6648.5,6647.5,6647.5,SELL
6647.25,6649.0,6647.25,6648.75,BUY
6648.75,6649.25,6647.75,6648.0,SELL
6648.0,6648.75,6648.0,6648.5,BUY
6648.25,6649.0,6648.0,6648.25,HOLD
6648.25,6648.75,6646.5,6646.75,SELL
6646.25,6647.25,6645.5,6646.0,SELL
6646.5,6646.5,6642.5,6644.25,SELL
6644.25,6645.5,6643.75,6645.25,BUY
6645.5,6645.5,6643.5,6644.0,SELL
6644.25,6645.25,6644.25,6645.0,BUY
6644.75,6644.75,6644.0,6644.25,SELL
6644.5,6644.75,6643.0,6643.25,SELL
6643.5,6644.0,6643.0,6643.5,HOLD
6643.5,6644.0,6643.0,6643.25,SELL
6643.5,6643.5,6642.75,6643.5,HOLD
6643.25,6645.25,6643.0,6645.25,BUY
6645.25,6647.0,6644.75,6645.5,BUY
6645.5,6646.25,6645.0,6645.25,SELL
6645.0,6647.25,6645.0,6646.75,BUY
6646.5,6647.25,6646.0,6646.25,SELL
6646.0,6648.25,6646.0,6647.25,BUY
6647.25,6647.75,6640.0,6642.25,SELL
6642.0,6643.25,6640.75,6642.5,BUY
6642.75,6643.0,6640.25,6640.25,SELL
6640.25,6641.75,6640.25,6641.0,BUY
6640.75,6640.75,6638.0,6640.25,SELL
6640.25,6641.25,6638.75,6640.75,BUY
6640.75,6642.0,6639.75,6640.0,SELL
6639.5,6641.25,6638.75,6639.75,BUY
6639.75,6642.75,6639.5,6642.5,BUY
6642.0,6642.5,6638.25,6638.75,SELL
6639.0,6641.25,6639.0,6641.0,BUY
6640.75,6641.25,6639.5,6639.5,SELL
6639.75,6641.75,6639.25,6640.25,BUY
6640.0,6644.75,6640.0,6644.5,BUY
6644.75,6646.0,6642.75,6645.25,BUY
6645.0,6645.25,6642.25,6642.75,SELL
6642.75,6643.0,6633.75,6635.0,SELL
6634.75,6637.75,6633.25,6634.25,SELL
6634.0,6636.25,6630.75,6632.75,SELL
6632.5,6634.75,6630.25,6630.5,SELL
6630.5,6633.0,6630.25,6630.75,BUY
6630.75,6632.25,6629.75,6630.75,HOLD
6630.25,6634.0,6629.5,6633.0,BUY
6633.25,6634.25,6629.5,6629.75,SELL
6629.75,6632.5,6629.5,6630.25,BUY
6630.5,6633.0,6628.75,6632.75,BUY
